movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn,view
20040695,이프 온리,If Only,96.0,2004.0,20041029,개봉,장편,미국,코미디,드라마,길 정거,Gil Junger,제니퍼 러브 휴잇,Jennifer Love Hewitt,15세관람가,20100161.0,유니코리아문예투자(주),"UniKorea Culture & Art Investment Co., Ltd.",1021632
20040732,팜므 파탈,Femme Fatale,110.0,2002.0,20041117,개봉,장편,프랑스,범죄,,브라이언 드 팔마,Brian De Palma,안토니오 반데라스,Antonio Banderas,18세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",29660
20040461,콜드 마운틴,Cold Mountain,154.0,2003.0,20040220,개봉,장편,미국,전쟁,,안소니 밍겔라,Anthony Minghella,니콜 키드먼,Nicole Kidman,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,54085
20040745,인크레더블,The Incredibles,115.0,2004.0,20041215,개봉,장편,미국,애니메이션,,브래드 버드,Brad Bird,홀리 헌터,Holly Hunter,전체관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,898773
20040484,하류인생,Low Life,105.0,2004.0,20040521,개봉,장편,한국,액션,,임권택,IM Kwontaek,조승우,CHO Seung-woo,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",224856
20030430,라스트 사무라이,The Last Samurai,144.0,2003.0,20040109,개봉,장편,미국,액션,,에드워드 즈윅,Edward Zwick,톰 크루즈,Tom Cruise,15세관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea,298938
20040505,사마리아,Samaritan Girl,95.0,2004.0,20040305,개봉,장편,한국,드라마,,김기덕,KIM Ki-duk,곽지민,KWAK Ji-Min,18세관람가,20100269.0,쇼이스트(주),"ShowEast Co., Ltd.",44900
20040698,쉘 위 댄스,Shall We Dance?,106.0,2004.0,20041112,개봉,장편,미국,드라마,,피터 첼섬,Peter Chelsom,제니퍼 로페즈,Jennifer Lopez,12세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,82936
20040654,진주 귀걸이를 한 소녀,Girl With A Pearl Earring,99.0,2003.0,20040903,개봉,장편,영국,드라마,멜로/로맨스,피터 웨버,Peter Webber,스칼렛 요한슨,Scarlett Johansson,15세이상관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,60904
20040689,비포 선셋,Before Sunset,80.0,2004.0,20041022,개봉,장편,미국,드라마,,리차드 링클레이터,Richard Linklater,줄리 델피,Julie Delpy,15세이상관람가,20154408.0,THE 픽쳐스,THE PICTURES,126612
20040686,이노센스,Ghost In The Shell 2: Innocence,99.0,2004.0,20041008,개봉,장편,일본,애니메이션,SF,오시이 마모루,Mamoru Oshii,타나카 아츠코,Atsuko Tanaka,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",26116
20040447,스쿨 오브 락,School Of Rock,109.0,2003.0,20040227,개봉,장편,영국,코미디,,리차드 링클레이터,Richard Linklater,잭 블랙,Jack Black,12세이상관람가,20173461.0,윤스,YOONS,36262
20040748,폴라 익스프레스,The Polar Express,100.0,2004.0,20041223,개봉,장편,미국,애니메이션,,로버트 저메키스,Robert Zemeckis,톰 행크스,Tom Hanks,전체관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea,365945
20040673,내 머리 속의 지우개,A Moment To Remember,117.0,2004.0,20041105,개봉,장편,한국,멜로/로맨스,,이재한,John H. LEE,정우성,JUNG Woo-sung,12세관람가,20100109.0,CJ ENM,CJ ENM,1887868
20040526,첫키스만 50번째,50 First Dates,99.0,2004.0,20040415,개봉,장편,미국,코미디,,피터 시걸,Peter Segal,아담 샌들러,Adam Sandler,15세이상관람가,20111261.0,팝엔터테인먼트,,220294
20040672,발레 교습소,Flying Boys,119.0,2004.0,20041203,개봉,장편,한국,드라마,,변영주,BYUN Young-joo,윤계상,YOON Kye-sang,15세관람가,20100109.0,CJ ENM,CJ ENM,87446
20040632,모두 하고 있습니까?,Getting Any?,108.0,1995.0,20040806,개봉,장편,일본,코미디,,기타노 다케시,Takeshi Kitano,히다리 토키에,Tokie Hidari,18세관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,2674
20040633,그 여름 가장 조용한 바다,A Scene at the Sea,101.0,1991.0,20040813,개봉,장편,일본,드라마,,기타노 다케시,Takeshi Kitano,카와하라 사부,Sabu Kawahara ,12세관람가,20100631.0,(주)영화사 진진,JINJIN Pictures,5513
20040721,오페라의 유령,The Phantom Of The Opera,141.0,2004.0,20041208,개봉,장편,미국,뮤지컬,드라마,조엘 슈마허,Joel Schumacher,제라드 버틀러,Gerard Butler,12세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,1578678
20040656,세상의 중심에서 사랑을 외치다,Crying Out Love In The Center Of The World,138.0,2004.0,20041008,개봉,장편,일본,멜로/로맨스,,유키사다 이사오,Isao Yukisada,나가사와 마사미,Masami Nagasawa,12세관람가,20103093.0,(주)동아수출공사,"Dong-a Export Co., LTD",315274
20040525,패션 오브 크라이스트,The Passion Of Christ,126.0,2004.0,20040402,개봉,장편,미국,드라마,,멜 깁슨,Mel Gibson,제임스 카비젤,James Caviezel,15세관람가,20142048.0,(주)이수C&E,,865038
20040762,마이 제너레이션,My Generation,85.0,2004.0,20041203,개봉,장편,한국,드라마,,노동석,NOH Dong-seok,이명수,LEE Myeong-su,15세관람가,20100612.0,아트플러스시네마네트워크,,3754
20040755,내셔널 트레져,National Treasure,130.0,2004.0,20041231,개봉,장편,미국,액션,,존 터틀타웁,Jon Turteltaub,다이앤 크루거,Diane Kruger,12세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,1170726
20040555,트로이,Troy,136.0,2004.0,20040521,개봉,장편,미국,사극,,볼프강 페터젠,Wolfgang Petersen,다이앤 크루거,Diane Kruger,15세관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea,2001318
20040649,귀신이 산다,Ghost House,123.0,2004.0,20040917,개봉,장편,한국,코미디,공포(호러),김상진,KIM Sang-jin,김응수,KIM Eung-soo,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",1875936
20040490,투모로우,The Day After Tomorrow,123.0,2004.0,20040603,개봉,장편,미국,SF,,롤랜드 에머리히,Roland Emmerich,데니스 퀘이드,Dennis Quaid,12세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,1830767
20040596,바람의 파이터,Fighter In The Wind,120.0,2004.0,20040812,개봉,장편,한국,액션,,양윤호,YANG Yun-ho,양동근,YANG Dong-keun,12세관람가,20100202.0,영화사청어람(주),Chungeorahm Film ,1442299
20040597,"아이, 로봇","I, Robot",110.0,2004.0,20040730,개봉,장편,미국,SF,,알렉스 프로야스,Alex Proyas,윌 스미스,Will Smith,12세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,1108063
20040641,S 다이어리,S Diary,104.0,2004.0,20041022,개봉,장편,한국,코미디,,권종관,KWON Jong-kwan,공유,GONG Yoo,15세관람가,20100109.0,CJ ENM,CJ ENM,1098583
20040700,나비효과,The Butterfly Effect,113.0,2004.0,20041112,개봉,장편,미국,드라마,,에릭 브레스,Eric Bress,에이미 스마트,Amy Smart,18세관람가,20100103.0,(주)쇼박스,Showbox Corp,957728
20040580,반 헬싱,Van Helsing,125.0,2004.0,20040730,개봉,장편,미국,액션,,스티븐 소머즈,Stephen Sommers,케이트 베킨세일,Kate Beckinsale,15세관람가,20100427.0,(주)스튜디오이쩜영,STUDIO 2.0,872828
20040657,여선생 VS 여제자,Lovely Rivals,109.0,2004.0,20041117,개봉,장편,한국,코미디,,장규성,JANG Kyu-sung,김응수,KIM Eung-soo,15세관람가,20100109.0,CJ ENM,CJ ENM,846683
20040595,"달마야, 서울 가자","Hi, Dharma 2  -Showdown In Seoul",101.0,2004.0,20040709,개봉,장편,한국,코미디,,육상효,YOOK Sang-hyo,김지영,KIM Ji-young,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",703507
20040717,블레이드 3,Blade: Trinity,112.0,2004.0,20041215,개봉,장편,미국,액션,,데이빗 S. 고이어,David S. Goyer,웨슬리 스나입스,Wesley Snipes,18세관람가,20100103.0,(주)쇼박스,Showbox Corp,728229
20040593,분신사바,"Bunshinsaba, Ouija Board",120.0,2004.0,20040805,개봉,장편,한국,공포(호러),,안병기,AN Byung-ki,김규리,KIM Gyu-ri,15세관람가,20101568.0,브에나비스타인터내셔널코리아,Vuenavista International Kores,608479
20040655,콜래트럴,Collateral,120.0,2004.0,20041015,개봉,장편,미국,액션,,마이클 만,Michael Mann,톰 크루즈,Tom Cruise,15세관람가,20100649.0,UIP코리아,United International Pictures Korea,576532
20040659,돈 텔 파파,Raising My Dad,102.0,2003.0,20040903,개봉,장편,한국,코미디,,이상훈,LEE Sang-hoon,정웅인,JUNG Woong-in,15세관람가,20100109.0,CJ ENM,CJ ENM,558745
20040651,꽃피는 봄이 오면,Springtime,128.0,2004.0,20040923,개봉,장편,한국,드라마,,류장하,RYU Jang-ha,최민식,CHOI Min-shik,12세관람가,20100202.0,영화사청어람(주),Chungeorahm Film ,497689
20040628,우리 형,My Brother,112.0,2004.0,20041008,개봉,장편,한국,드라마,,안권태,AHN Gwon-tae,원빈,WON Bin,15세관람가,20100109.0,CJ ENM,CJ ENM,1778607
20040482,맹부삼천지교,Father And Son: The Story Of Mencius,117.0,2004.0,20040326,개봉,장편,한국,코미디,,김지영,KIM Ji-young,손창민,SON Chang-min,15세관람가,20100109.0,CJ ENM,CJ ENM,229240
20040585,내 남자의 로맨스,How to Keep My Love,112.0,2004.0,20040716,개봉,장편,한국,드라마,,박제현,PARK Jae-hyun,김상경,KIM Sang-kyung,12세관람가,20100109.0,CJ ENM,CJ ENM,765720
20040586,돌려차기,Spin Kick,109.0,2004.0,20040723,개봉,장편,한국,코미디,,남상국,NAM Sang-kook,박지연,PARK Ji-yeon,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",41401
20040613,알포인트,R - Point,106.0,2004.0,20040820,개봉,장편,한국,전쟁,,공수창,KONG Su-chang,감우성,KARM Woo-sung,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",1068362
20040619,슈퍼스타 감사용,Mr. Gam’s Victory,115.0,2004.0,20040917,개봉,장편,한국,드라마,,김종현,KIM Jong-hyun,이범수,LEE Beom-su,전체관람가,20100109.0,CJ ENM,CJ ENM,627199
20040743,브리짓 존스의 일기2 : 열정과 애정,Bridget Jones: The Edge Of Reason,107.0,2004.0,20041208,개봉,장편,영국,멜로/로맨스,드라마,비번 키드론,Beeban Kidron,르네 젤위거,Renee Zellweger,15세관람가,20100649.0,UIP코리아,United International Pictures Korea,1120022
20040479,휴먼 스테인,The Human Stain,106.0,2003.0,20040305,개봉,장편,미국,드라마,,로버트 벤튼,Robert Benton,니콜 키드먼,Nicole Kidman,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,18141
20040625,얼굴 없는 미녀,Hypnotized,104.0,2004.0,20040806,개봉,장편,한국,스릴러,,김인식,KIM In-shik,김혜수,KIM Hye-soo,18세관람가,20100109.0,CJ ENM,CJ ENM,346015
20040489,여자는 남자의 미래다,Woman Is The Future Of Man,87.0,2004.0,20040505,개봉,장편,한국,드라마,,홍상수,HONG Sang-soo,유지태,YOO Ji-tae,18세관람가,20100109.0,CJ ENM,CJ ENM,116662
20040688,빈집,3-Iron,88.0,2004.0,20041015,개봉,장편,한국,드라마,,김기덕,KIM Ki-duk,이승연,LEE Seung-yun,15세관람가,20100202.0,영화사청어람(주),Chungeorahm Film ,71566
20040554,가족,A Family,95.0,2004.0,20040903,개봉,장편,한국,드라마,,이정철,LEE Jung-chul,수애,Su Ae,15세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd",1270581
20040471,어디선가 누군가에 무슨일이 생기면 틀림없이 나타난다 홍반장,Mr. Handy,108.0,2004.0,20040312,개봉,장편,한국,코미디,,강석범,KANG Suk-bum,김주혁,KIM Joo-hyuk,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",181510
20040568,내 여자친구를 소개합니다,Windstruck,118.0,2004.0,20040603,개봉,장편,한국,멜로/로맨스,드라마,곽재용,KWAK Jae-yong,전지현,Gianna JUN,15세관람가,20100109.0,CJ ENM,CJ ENM,1298666
20040446,그녀를 믿지 마세요,Too Beautiful to Lie,112.0,2004.0,20040220,개봉,장편,한국,코미디,,배형준,BAE Hyoung-jun,강동원,GANG Dong-won,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",298221
20030435,내사랑 싸가지,100 Days With Mr. Arrogant,95.0,2004.0,20040116,개봉,장편,한국,코미디,,신동엽,SHIN Dong-yeob,김재원,KIM Jae-won,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",296125
20040480,고독이 몸부림칠 때,Dance With Solitude,97.0,2003.0,20040319,개봉,장편,한국,코미디,,이수인,LEE Su-in,주현,JU Hyun,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,10745
20040576,늑대의 유혹,Romance Of Their Own,113.0,2004.0,20040722,개봉,장편,한국,드라마,,김태균,KIM Tae-kyun,강동원,GANG Dong-won,12세관람가,20100103.0,(주)쇼박스,Showbox Corp,1297296
20040488,아라한 장풍대작전,Arahan,114.0,2004.0,20040430,개봉,장편,한국,액션,드라마,류승완,RYOO Seungwan,류승범,RYOO Seung-bum,12세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",810430
20040637,쓰리 몬스터,Three… Extremes,125.0,2004.0,20040820,개봉,옴니버스,일본,공포(호러),,프루트 챈,Fruit Chan,강혜정,GANG Hye-jung,18세관람가,20100109.0,CJ ENM,CJ ENM,180377
20030413,목포는 항구다,"Mokpo, Gangster’s Paradise",110.0,2003.0,20040220,개봉,장편,한국,드라마,코미디,김지훈,KIM Ji-hoon,김윤태,KIM Yun-tae,15세관람가,20100060.0,코리아픽쳐스(주),Korea Pictures,425725
20040571,령,The Ghost,98.0,2004.0,20040617,개봉,장편,한국,공포(호러),,김태경,Kim Tae-kyoung,김하늘,KIM Ha-neul,12세관람가,20100103.0,(주)쇼박스,Showbox Corp,558807
20040617,시실리 2km,To Catch A Virgin Ghost,109.0,2004.0,20040813,개봉,장편,한국,코미디,,신정원,SHIN Jung-won,권오중,KWON Oh-jung,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,1263196
20040750,신석기 블루스,Shin Suk-ki Blues,110.0,2004.0,20041230,개봉,장편,한국,코미디,,김도혁,KIM Do-hyuk,김현주,KIM Hyun-joo,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,282552
20040441,빙우,Ice Rain,104.0,2003.0,20040116,개봉,장편,한국,드라마,,김은숙,KIM Eun-sook,김하늘,KIM Ha-neul,12세관람가,20100103.0,(주)쇼박스,Showbox Corp,55656
20040624,누구나 비밀은 있다,Everybody Has Secrets,105.0,2004.0,20040730,개봉,장편,한국,코미디,멜로/로맨스,장현수,JANG Hyun-soo,김효진,KIM Hyo-jin,18세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",542955
20040567,투 가이즈,Two Guys,116.0,2004.0,20040709,개봉,장편,한국,코미디,,박헌수,PARK Heon-soo,류성훈,RYU Sung-hoon,15세관람가,20100269.0,쇼이스트(주),"ShowEast Co., Ltd.",568230
20040671,주홍글씨,The Scarlet Letter,119.0,2004.0,20041029,개봉,장편,한국,스릴러,멜로/로맨스,변혁,BYUN Daniel H.,성현아,SUNG Hyun-ah,18세관람가,20100103.0,(주)쇼박스,Showbox Corp,1030668
20030439,그녀를 모르면 간첩,A Spy Girl,100.0,2003.0,20040130,개봉,장편,한국,코미디,,박한준,PARK Han-jun,공유,GONG Yoo,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,30435
20040756,하울의 움직이는 성,Howl's Moving Castle,119.0,2004.0,20041223,개봉,장편,일본,애니메이션,,미야자키 하야오,Hayao Miyazaki,바이쇼 치에코,Chieko Baisho,전체관람가,20142048.0,(주)이수C&E,,2614043
20040549,천공의 성 라퓨타,Laputa : Castle In The Sky,124.0,1986.0,20040430,개봉,장편,일본,애니메이션,,미야자키 하야오,Hayao Miyazaki,안나 파킨,Anna Paquin,전체관람가,20100065.0,대원미디어(주),"Daewon media Co., Ltd.",21592
20040706,알렉산더,Alexander,175.0,2004.0,20041231,개봉,장편,미국,전쟁,드라마,올리버 스톤,Oliver Stone,콜린 파렐,Colin Farrell,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",1310651
20040579,블러디 선데이,Bloody Sunday,110.0,2002.0,20040618,개봉,장편,영국,드라마,,폴 그린그래스,Paul Greengrass,팀 피곳 스미스,Tim Pigott-Smith ,12세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd,53838
20040635,취한 말들을 위한 시간,A Time For Drunken Horses,80.0,2000.0,20040730,개봉,장편,이란,드라마,,바흐만 고바디,,로진 요우네시,Rojin Younessi ,전체관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd,1099
20030434,안녕! 유에프오,"Au Revoir, UFO",105.0,2004.0,20040130,개봉,장편,한국,드라마,,김진민,KIM Jin-min,김응수,KIM Eung-soo,전체관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd",40361
20040611,날으는 돼지 - 해적 마테오,MATEO,82.0,2004.0,20040724,개봉,장편,한국,애니메이션,,송근식,SONG Keun-sik,강수진,KANG Soo-jin,전체관람가,20100691.0,에이아이씨코리아(AIC KOREA),,6495
20040663,노 브레인 레이스,Rat Race,111.0,2001.0,20040924,개봉,장편,미국,코미디,,제리 주커,Jerry Zucker,로완 앳킨슨,Rowan Atkinson,12세관람가,20101530.0,롯데쇼핑㈜롯데시네마,"Lotte shopping Lotte cinema Co., Ltd.",62026
20040763,쿼바디스 도미네,Quo Vadis?,144.0,2001.0,20041210,개봉,장편,폴란드,드라마,,예르지 카발레로비치,Jerzy Kawalerowicz,파웰 데라그,Pawel Delag ,15세관람가,20100115.0,신한영화(주),,1932
20040661,섹스 이즈 코메디,Sex Is Comedy,94.0,2002.0,20040916,개봉,장편,프랑스,코미디,,까트린느 브레이야,Catherine Breillat,그레고리 콜린,Gregoire Colin,18세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd,4230
20040464,8명의 여인들,8 Women,110.0,2002.0,20040227,개봉,장편,프랑스,코미디,,프랑수아 오종,Francois Ozon,까뜨린느 드뇌브,Catherine Deneuve,15세관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment,17951
20040722,러브 인 아프리카,Nowhere In Africa,120.0,2001.0,20041210,개봉,장편,독일,드라마,,까롤리네 링크,Caroline Link,메랍 니니트쩨,Merab Ninidze,15세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd",4590
20040621,맥덜,My Life As Mcdull,75.0,2001.0,20040903,개봉,장편,홍콩,애니메이션,,원건도,Toe Yuen,황추생,Anthony Wong Chau-Sang,전체관람가,20100209.0,(주)스폰지이엔티,Sponge Ent. Inc.,3812
20040469,신설국,Shin Yukiguni,109.0,2001.0,20040227,개봉,장편,일본,드라마,,코토 코이치,Koichi Koto,오쿠다 에이지,Eiji Okuda,18세관람가,20103093.0,(주)동아수출공사,"Dong-a Export Co., LTD",1308
20040600,프레디 대 제이슨-13일의 금요일11,Freddy Vs. Jason,96.0,2004.0,20040827,개봉,장편,미국,공포(호러),,우인태,Ronny Yu,켈리 로랜드,Kelly Rowland ,18세관람가,20100312.0,(주)영화사한결,,47430
20040540,밝은 미래,Bright Future,92.0,2003.0,20040423,개봉,장편,일본,드라마,,구로사와 기요시,Kiyoshi Kurosawa,아사노 타다노부,Tadanobu Asano,12세관람가,20103809.0,(주)미로비젼,Mirovision Inc. ,2242
20040716,모터사이클 다이어리,The Motorcycle Diaries,124.0,2004.0,20041112,개봉,장편,영국,드라마,,월터 살레스,Walter Salles,가엘 가르시아 베르날,Gael Garcia Bernal,15세관람가,20100649.0,UIP코리아,United International Pictures Korea,91382
20040752,까불지마,Shit Up!,100.0,2004.0,20041203,개봉,장편,한국,드라마,,오지명,OH Ji-myung,오지명,OH Ji-myung,15세관람가,20100202.0,영화사청어람(주),Chungeorahm Film ,155308
20040692,강호,Gong Wu,84.0,2004.0,20041022,개봉,장편,홍콩,액션,,황정보,Ching-Po Wong,유덕화,Andy Lau,18세관람가,20100269.0,쇼이스트(주),"ShowEast Co., Ltd.",12317
20040607,갓센드,Godsend,102.0,2004.0,20040903,개봉,장편,미국,공포(호러),,닉 햄,Nick Hamm,그렉 키니어,Greg Kinnear,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",33405
20040498,그놈은 멋있었다,He was cool,113.0,2004.0,20040722,개봉,장편,한국,코미디,,이환경,LEE Hwan-kyung,송승헌,SONG Seung-heon,15세관람가,20100265.0,프라임픽쳐스,,372591
20040528,고티카,Gothika,95.0,2003.0,20040402,개봉,장편,미국,공포(호러),,마티유 카소비츠,Mathieu Kassovitz,할리 베리,Halle Berry,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,23473
20040442,피터 팬,Peter Pan,113.0,2003.0,20040116,개봉,장편,미국,어드벤처,가족,P.J. 호건,P.J. Hogan,레이첼 허드-우드,Rachel Hurd-Wood,전체관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,141716
20040736,엘프,Elf,95.0,2004.0,20041215,개봉,장편,미국,코미디,,존 파브로,Jon Favreau,윌 페렐,Will Ferrell,전체관람가,20100041.0,이십세기폭스코리아(주),20th Century Fox Korea,57377
20040753,노 맨스 랜드,No Man'S Land,98.0,2001.0,20041203,개봉,장편,프랑스,드라마,,다니스 타노비치,Danis Tanovic,브랑코 쥬리치,Branko Djuric ,전체관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd,10061
20040486,마지막 늑대,The Wolf Returns,97.0,2004.0,20040401,개봉,장편,한국,코미디,,구자홍,KOO Ja-hong,황정민,HWANG Jung-min,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,47731
20040746,서바이빙 크리스마스,Surviving Christmas,91.0,2004.0,20041224,개봉,장편,미국,코미디,,마이크 미첼,Mike Mitchell,제임스 갠돌피니,James Gandolfini,12세관람가,20100109.0,CJ ENM,CJ ENM,27088
20040570,옹박 - 무에타이의 후예,"Ong-Bak, Muay Thai Warrior",100.0,2003.0,20040526,개봉,장편,태국,액션,,프라챠 핀카엡,Prachya Pinkaew,토니 자,Tony Jaa,15세관람가,20100103.0,(주)쇼박스,Showbox Corp,148406
20040537,라이어,Liar,114.0,2004.0,20040423,개봉,장편,한국,코미디,멜로/로맨스,김경형,KIM Kyung-hyung,주진모,JOO Jin-mo,18세관람가,20100109.0,CJ ENM,CJ ENM,108156
20040456,어깨동무,Who’S Got The Tape?,110.0,2004.0,20040312,개봉,장편,한국,코미디,,조진규,JO Jinkyu,김아중,KIM A-joong,15세관람가,20100109.0,CJ ENM,CJ ENM,119884
20040542,고하토,Gohatto,100.0,1999.0,20040423,개봉,장편,일본,드라마,,오시마 나기사,Nagisa Oshima,마츠다 류헤이,Ryuhei Matsuda ,15세관람가,20100291.0,(주)오시네마,,1613
20040680,21 그램,21 Grams,125.0,2003.0,20041023,개봉,장편,미국,드라마,,알레한드로 곤잘레스 이냐리투,Alejandro Gonzalez Inarritu,숀 펜,Sean Penn,18세관람가,20100312.0,(주)영화사한결,,64551
20040677,웨일 라이더,Whale Rider,101.0,2002.0,20041008,개봉,장편,뉴질랜드,드라마,가족,니키 카로,Niki Caro,케이샤 캐슬-휴즈,Keisha Castle-Hughes ,전체관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment,13300
20040709,슈퍼 사이즈 미,Super Size Me,98.0,2004.0,20041112,개봉,장편,미국,다큐멘터리,,모간 스퍼록,Morgan Spurlock,모간 스퍼록,Morgan Spurlock ,12세관람가,20100427.0,(주)스튜디오이쩜영,STUDIO 2.0,4334
20040627,아임 낫 스케어드,I'M Not Scared,108.0,2003.0,20040806,개봉,장편,스페인,드라마,,가브리엘 살바토레,Gabriele Salvatores,마티아 디 피에로,Mattia Di Pierro ,12세관람가,20100337.0,(주)씨네진,,2074
20040739,신암행어사,Phantom Master  ~Dark Hero From The Ruined Empire (Working Title),86.0,2004.0,20041126,개봉,장편,일본,애니메이션,판타지,안태근,AN Tae-kun,구자형,KOO Ja-hyoung,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd.",41825
20040699,20 30 40,Twenty Thirty Forty,112.0,2004.0,20041022,개봉,장편,대만,코미디,드라마,장애가,Sylvia Chang,장애가,Sylvia Chang,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,1550
20040660,팻 걸,Fat Girl,93.0,2001.0,20040820,개봉,장편,프랑스,드라마,,까트린느 브레이야,Catherine Breillat,아나이스 르부,Anais Reboux,18세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd,8623
20040653,엘리펀트,Elephant,81.0,2003.0,20040827,개봉,장편,미국,범죄,드라마,구스 반 산트,Gus Van Sant,알렉스 프로스트,Alex Frost,18세관람가,20100487.0,(주)동숭아트센터,,12833
20040476,사랑도 통역이 되나요?,Lost In Translation,102.0,2003.0,20040220,개봉,장편,미국,멜로/로맨스,액션,소피아 코폴라,Sofia Coppola,빌 머레이,Bill Murray,15세관람가,20100109.0,CJ ENM,CJ ENM,33859
20040562,붉은 다리 아래 따뜻한 물,Warm Water Under A Red Bridge,119.0,2001.0,20040430,개봉,장편,일본,드라마,,이마무라 쇼헤이,Shohei Imamura,시미즈 미사,Misa Shimizu,18세관람가,20100487.0,(주)동숭아트센터,,1558
20040610,화씨 911,Fahrenheit 911,123.0,2004.0,20040722,개봉,장편,미국,다큐멘터리,,마이클 무어,Michael Moore,마이클 무어,Michael Moore ,15세관람가,20100203.0,스튜디오플러스(주),Studio Plus Inc.,177255
20040459,스파이 키드 3D,Spy Kids 3-D: Game Over,84.0,2003.0,20040213,개봉,장편,미국,액션,,로버트 로드리게즈,Robert Rodriguez,알레한드로 로즈-가르시아,Alejandro Rose-Garcia,전체관람가,20100109.0,CJ ENM,CJ ENM,6530
20040648,에이리언 VS 프레데터,Alien Vs. Predator,90.0,2004.0,20040903,개봉,장편,미국,SF,,폴 W.S. 앤더슨,Paul W.S. Anderson,라울 보바,Raoul Bova,15세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,180626
20040712,미치고 싶을 때,Head-On,120.0,2004.0,20041112,개봉,장편,독일,드라마,,파티 아킨,Fatih Akin,시벨 케킬리,Sibel Kekilli ,18세관람가,20100074.0,제이에스필름,,17016
20040616,가필드,Garfield: The Movie,87.0,2004.0,20040819,개봉,장편,미국,코미디,,피터 휴잇,Peter Hewitt,빌 머레이,Bill Murray,전체관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation,240236
