movieCd,movieNm,showTm,nationNm,genres_1,directorNm,actor1_Nm,dist_companyNm,view,openMonth,is_adult
20122233,해피 이벤트,109.0,3,7,레미 베잔송,루이스 보르고인,주식회사 마운틴픽쳐스,5308,04,1.0
20122228,섀도우 댄서,101.0,3,1,제임스 마쉬,안드레아 라이즈보로,판씨네마(주),4481,03,0.0
20122005,"다시, 뜨겁게 사랑하라!",116.0,3,1,수잔 비에르,피어스 브로스넌,(주)마인스 엔터테인먼트,13180,01,0.0
20138605,마리 크뢰이어,102.0,3,1,빌 어거스트,비르기트 요르트 소렌슨,(주)퍼스트런,7135,06,1.0
20138347,에브리데이,90.0,3,1,마이클 윈터바텀,존 심,(주)영화사 진진,6639,06,1.0
20138186,폴 다이어리,124.0,3,1,크리스 크라우스,폴라 비어,(주)미로비젼,1169,05,0.0
20136783,꼬마영웅 경찰차 프로디,74.0,2,12,라스무스 A. 실버르센,이선,예지림엔터테인먼트,53735,04,0.0
20122232,세션 : 이 남자가 사랑하는 법,95.0,2,1,벤 루윈,존 혹스,이십세기폭스코리아(주),12430,01,1.0
20138483,디아틀로프,96.0,2,3,레니 할린,젬마 앳킨슨,(주)팝엔터테인먼트,3907,06,0.0
20138581,바람의 소리,110.0,3,11,진국부,리빙빙,(주)팝파트너스,1977,06,0.0
20138402,섹슈얼 컴펄전,88.0,3,1,에히디오 코치미글리오,헤더 그레이엄,(주)미디어데이,1563,06,1.0
20137961,맨 오브 스틸,142.0,2,2,잭 스나이더,헨리 카빌,워너브러더스 코리아(주),2182227,06,0.0
20138563,데블스 더블,108.0,2,2,리 타마호리,도미닉 쿠퍼,(주)미로비젼,1397,06,1.0
20138963,넘버스 스테이션,88.0,2,3,카스퍼 바포드,존 쿠삭,(주)미디어데이,1551,06,0.0
20138350,쾌걸 조로리의 대대대대모험,79.0,3,12,이와사키 토모코,야마데라 코이치,(주)미디어데이,27598,06,0.0
20138201,극장판 썬더일레븐 GO VS 골판지 전사 W,90.0,3,12,미야오 요시카즈,테라사키 유카,(주)씨제이이엔엠,36492,06,0.0
20137963,백악관 최후의 날,119.0,2,2,안톤 후쿠아,제라드 버틀러,씨너스엔터테인먼트(주),181257,06,1.0
20137862,스태쉬 하우스,99.0,2,3,에두아르도 로드리게스,돌프 룬드그렌,(주)소나무픽쳐스,1674,05,1.0
20098360,도리안 그레이,111.0,3,1,올리버 파커,벤 반스,(주)영화사 빅,2348,05,1.0
20137182,쉐프,85.0,3,5,다니엘 코헨,장 르노,(주)미디어데이,9724,05,0.0
20138441,공각기동대 S.A.C - Solid State Society,108.0,3,12,카미야마 켄지,타나카 아츠코,㈜T-JOY,1036,05,0.0
20134066,대마술사,128.0,3,2,이동승,양조위,(주)소나무픽쳐스,1661,05,0.0
20137522,미스터 빌리:하일랜드의 수호자,76.0,3,12,샤샤 하트만,숀 코네리,예지림엔터테인먼트,5085,05,0.0
20137181,저스트 어 이어,97.0,3,5,댄 마저,로즈 번,타임스토리그룹(주),6312,05,1.0
20137426,애프터 어스,100.0,2,2,M. 나이트 샤말란,윌 스미스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),537920,05,0.0
20138734,히든서스펙트,88.0,2,11,데이빗 A. 암스트롱,니키 리드,(주)미디어데이,1584,05,1.0
20137721,붓다:싯다르타 왕자의 모험,113.0,3,12,모리시타 코조,최불암,(주)나이너스엔터테인먼트,1196,05,0.0
20137866,전국: 천하영웅의 시대,100.0,3,2,금침,김희선,(유)조이앤컨텐츠그룹,2938,05,0.0
20135542,어느 비행사에 대한 추억,98.0,3,12,시시도 준,카미키 류노스케,에이원엔터테인먼트,1056,05,0.0
20135362,크루즈 패밀리,98.0,2,12,커크 드 미코,니콜라스 케이지,(주)씨제이이엔엠,943806,05,0.0
20123644,해양경찰 마르코,74.0,3,12,얀 리벡,이광수,(주)인벤트스톤,181740,02,0.0
20134042,스카이포스 3D,81.0,3,12,토니 탕,아론 크렙스,(주)미디어데이,51553,02,0.0
20120381,피노키오: 당나귀 섬의 비밀,86.0,3,12,엔조 달로,조 권,(주)인벤트스톤,68721,04,0.0
20136202,테이크다운,100.0,2,2,에란 크리비,제임스 맥어보이,(주)에스비에스콘텐츠허브,19415,04,0.0
20134701,웃는 남자,94.0,3,1,장 피에르 아메리스,제라르 드빠르디유,씨너스엔터테인먼트(주),57948,03,0.0
20137541,그 남자의 사랑법,138.0,3,7,아딧탸 초프라,샤룩 칸,(주)싸이더스,4103,05,0.0
20137373,에덴의 선택,97.0,2,1,메건 그리피스,제이미 정,C 무비,1092,05,1.0
20137965,009 사이보그,103.0,3,12,카미야마 켄지,미야노 마모루,씨너스엔터테인먼트(주),1656,05,0.0
20137082,스니치,111.0,2,2,릭 로먼 워,드웨인 존슨,(주)마인스 엔터테인먼트,41480,05,0.0
20137865,천하칠검 양가장,101.0,3,1,우인태,정이건,(주)미디어데이,3706,05,0.0
20137788,정사 : 두 여자와의 로맨스,96.0,2,1,마크 만,키아누 리브스,(주)소나무픽쳐스,1657,04,1.0
20133924,빌리와 용감한 녀석들 2,82.0,3,12,닉힐 아드바니,캐리 엘위스,(주)에스비에스콘텐츠허브,306837,02,0.0
20137422,폭풍우 치는 밤에: 비밀 친구,89.0,3,12,아미노 테츠로,갈소원,(주)마인스 엔터테인먼트,38347,05,0.0
20136621,콜렉션,81.0,2,2,마커스 던스탠,조시 스튜어트,(주)팝엔터테인먼트,9518,05,1.0
20134041,그림자 애인,87.0,3,7,반원량,장백지,브릿지웍스 엔터테인먼트(주),1013,04,0.0
20133923,비스트,93.0,2,1,벤 제틀린,쿠벤자네 왈리스,주식회사 마운틴픽쳐스,5821,02,0.0
20136138,송 포 유,93.0,3,5,폴 앤드류 윌리엄스,테렌스 스탬프,(주)넥스트엔터테인먼트월드(NEW),217314,04,0.0
20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,109.0,3,12,마스이 소이치,야지마 아키코,롯데쇼핑㈜롯데엔터테인먼트,217320,04,0.0
20136301,배드 블러드,94.0,3,2,나수요,임달화,(주)수키픽쳐스,1420,04,1.0
20135943,유다의 사자 : 부활절 대모험,85.0,2,12,데릭 브룸,마이클 매드슨,예지림엔터테인먼트,8180,03,0.0
20136662,뷰티풀 크리처스,123.0,2,3,리차드 라그라브네스,앨리스 앤글레르트,롯데쇼핑㈜롯데엔터테인먼트,82995,04,0.0
20113972,지.아이.조 2,110.0,3,2,존 추,이병헌,(주)씨제이이엔엠,1855917,03,0.0
20135942,돌핀 : 꿈꾸는 다니엘의 용감한 모험,87.0,3,12,에두와르도 슐츠,조지훈,팝엔터테인먼트,53744,03,0.0
20134505,부도리의 꿈(감독판),105.0,3,12,스기이 기사부로,오구리 슌,(주)나이너스엔터테인먼트,1033,01,0.0
20123221,부도리의 꿈,96.0,3,12,스기이 기사부로,오구리 슌,(주)나이너스엔터테인먼트,18981,01,0.0
20134983,원피스 극장판 Z,108.0,3,12,나가미네 타츠야,타나카 마유미,(주)씨제이이엔엠,93239,03,0.0
20134181,오블리비언,124.0,2,2,조셉 코신스키,톰 크루즈,유니버설픽쳐스인터내셔널 코리아(유),1515356,04,0.0
20122226,디테일스,101.0,2,5,제이콥 아론 이스터스,엘리자베스 뱅크스,예지림엔터테인먼트,2909,04,1.0
20135907,브로큰 시티,108.0,2,11,알렌 휴즈,러셀 크로우,(주)팝파트너스,12775,04,0.0
20110602,사샤,101.0,3,1,데니스 토도로빅,사스하 케케즈,(주)수키픽쳐스,1247,03,0.0
20122224,프레셔스,110.0,2,1,리 다니엘스,가보리 시디베,씨네그루(주)다우기술,1143,01,1.0
20135582,후세: 말하지 못한 내 사랑,110.0,3,12,미야지 마사유키,코토부키 미나코,(주)미디어데이,4601,03,0.0
20129117,좋은 친구들,87.0,1,2,진형태,연정훈,(주)마인스 엔터테인먼트,1393,03,1.0
20136441,킬링 소프틀리,97.0,2,2,앤드류 도미닉,브래드 피트,(주)쇼박스,6539,04,1.0
20135581,호프 스프링즈,100.0,2,7,데이빗 프랭클,메릴 스트립,(주)시너지하우스 (시너지),55273,04,1.0
20134869,호스트,125.0,2,7,앤드류 니콜,시얼샤 로넌,(주)넥스트엔터테인먼트월드(NEW),42972,04,0.0
20136342,초한지: 영웅의 부활,116.0,3,2,루 추안,오언조,(주)인벤트스톤,8722,03,0.0
20111629,필름 소셜리즘,100.0,3,1,장 뤽 고다르,크리스찬 시니걸,(재)전주국제영화제조직위원회,1438,03,0.0
20135278,피치 퍼펙트,112.0,2,5,제이슨 무어,안나 켄드릭,유니버설픽쳐스인터내셔널 코리아(유),13537,03,0.0
20134141,드림팀,97.0,3,1,올리비에 다한,오마 사이,(주)싸이더스,9483,03,0.0
20134102,글래디에이터: 로마 영웅 탄생의 비밀 3D,86.0,3,12,이기니오 스트라피,황광희,(주)에스비에스콘텐츠허브,44441,03,0.0
20122625,오즈 그레이트 앤드 파워풀,130.0,2,1,샘 레이미,제임스 프랭코,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),350563,03,0.0
20135241,웜 바디스,97.0,2,7,조나단 레빈,니콜라스 홀트,(주)씨제이이엔엠,1169839,03,0.0
20134799,영웅 - 샐러멘더의 비밀,102.0,3,2,알렉산드르 야킴추크,김보성,익스트림 필름 ,5987,03,0.0
20136569,디 엔드: 인류 최후의 날,93.0,3,3,조지 토레그로사,클라라 라고,(주)미디어데이,1515,03,0.0
20134222,알렉스 크로스,101.0,2,2,롭 코헨,매튜 폭스,(주)인벤트스톤,22978,03,1.0
20134581,링컨,151.0,2,1,스티븐 스필버그,다니엘 데이 루이스,이십세기폭스코리아(주),137505,03,0.0
20133981,헨젤과 그레텔: 마녀 사냥꾼 3D,87.0,3,2,토미 위르콜라,제레미 레너,(주)씨제이이엔엠,269510,02,1.0
20134062,페어리테일: 봉황의 무녀,86.0,3,12,후지모리 마사야,히라노 아야,(주)나이너스엔터테인먼트,11830,02,0.0
20123641,잭 더 자이언트 킬러,114.0,2,1,브라이언 싱어,니콜라스 홀트,워너브러더스 코리아(주),956154,02,0.0
20135383,레이징 피닉스2 : 여자옹박의 귀환,98.0,3,2,펫챠이 왕캄라오,지자 야닌,(주)소나무픽쳐스,1822,02,1.0
20123821,더 자이언트,90.0,3,12,프라파스 콜사라논,김준현,(주)마인스 엔터테인먼트,157990,02,0.0
20134244,극장판 나루토 질풍전: 로드 투 닌자,110.0,3,12,하야토 다테,타케우치 준코,씨너스엔터테인먼트(주),30195,02,0.0
20135382,옹박 : 영웅의 탄생,98.0,3,2,다인 사이드,파이잘 후세인,(주)소나무픽쳐스,1723,02,1.0
20135277,파이어 위드 파이어,96.0,2,2,데이빗 바렛,브루스 윌리스,(주)영화사폴,2030,02,1.0
20123202,잊혀진 꿈의 동굴,90.0,2,10,베르너 헤어조크,베르너 헤어조크,그린나래미디어(주),5024,01,0.0
20134103,날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,46.0,3,12,야노 히로유키,토다 케이코,씨너스엔터테인먼트(주),8599,02,0.0
20123387,다이하드: 굿 데이 투 다이,96.0,2,2,존 무어,브루스 윌리스,이십세기폭스코리아(주),1438056,02,0.0
20123741,드래곤 헌터,82.0,3,12,아르튀르 크왁,장광,롯데쇼핑㈜롯데엔터테인먼트,34984,01,0.0
20134001,헨리스 크라임,108.0,2,11,말콤 벤빌,키아누 리브스,(주)팝파트너스,5663,01,0.0
20134121,맥시멈 컨빅션,98.0,2,2,키오니 왁스먼,스티븐 시걸,(주)소나무픽쳐스,1500,01,1.0
20122865,데드폴,95.0,2,11,스테판 루조비츠키,에릭 바나,(주)에스비에스콘텐츠허브,14744,01,1.0
20123041,마마,100.0,2,8,안드레스 무시에티,제시카 차스테인,유니버설픽쳐스인터내셔널 코리아(유),91143,01,0.0
20121861,더 임파서블,113.0,2,2,후안 안토니오 바요나,이완 맥그리거,롯데쇼핑㈜롯데엔터테인먼트,625190,01,0.0
20121094,로봇 앤 프랭크,89.0,2,5,제이크 슈레이어,프랭크 란젤라,(주)마인스 엔터테인먼트,10379,01,0.0
20120363,바람의 검심,134.0,3,2,오오토모 케이시,타케이 에미,(주)도키엔터테인먼트,3814,01,1.0
20129727,컨빅션,107.0,2,1,토니 골드윈,힐러리 스웽크,(주)시너지하우스 (시너지),5997,01,0.0
19538011,동경 이야기,136.0,3,1,오즈 야스지로,치슈 류,(주)엣나인필름,3506,08,0.0
20134122,한공주,112.0,1,1,이수진,천우희,CGV아트하우스,225903,04,1.0
20140226,호빗: 다섯 군대 전투,144.0,3,1,피터 잭슨,마틴 프리먼,워너브러더스 코리아(주),2841382,12,0.0
20147788,영웅: 천하의 시작,109.0,3,2,장예모,이연걸,(주)제이앤씨미디어그룹,12225,03,0.0
20132796,못,108.0,1,1,서호빈,강봉성,주식회사 마운틴픽쳐스,2386,11,0.0
20148534,신촌좀비만화,116.0,1,1,김태용,이다윗,(주)씨제이이엔엠,5225,05,1.0
20132799,족구왕,104.0,1,5,우문기,안재홍,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),47609,08,0.0
20078582,할리우드 폭로전,103.0,2,5,베리 레빈슨,로버트 드 니로,(주)영화사 안다미로,1250,02,0.0
20136866,노예 12년,133.0,3,1,스티브 맥퀸,치웨텔 에지오포,판씨네마(주),500662,02,0.0
20136802,카트,103.0,1,1,부지영,염정아,(주)리틀빅픽쳐스,814676,11,0.0
20147693,원 챈스,106.0,2,5,데이빗 프랭클,제임스 코든,(주)라이크콘텐츠,81422,03,0.0
20141704,목숨,94.0,1,10,이창재,박수명,필라멘트픽쳐스,38771,12,0.0
20149629,비긴 어게인,103.0,2,7,존 카니,키이라 나이틀리,판씨네마(주),3470096,08,0.0
20148807,엣지 오브 투모로우,113.0,2,2,더그 라이만,톰 크루즈,워너브러더스 코리아(주),4706213,06,0.0
20136062,하이힐,124.0,1,11,장진,차승원,롯데쇼핑㈜롯데엔터테인먼트,341646,06,1.0
20136926,프란시스 하,85.0,2,5,노아 바움백,그레타 거윅,그린나래미디어(주),83105,07,0.0
20136064,해적: 바다로 간 산적,129.0,1,2,이석훈,김남길,롯데쇼핑㈜롯데엔터테인먼트,8666208,08,0.0
20135946,고스트 메신저 극장판,78.0,1,12,구봉회,양정화,에이원엔터테인먼트,23802,05,0.0
20140401,타마코 러브 스토리,83.0,3,12,야마다 나오코,스자키 아야,주식회사 온 피크,7213,09,0.0
20149818,익스펜더블 3,126.0,2,2,패트릭 휴즈,실베스터 스탤론,롯데쇼핑㈜롯데엔터테인먼트,152033,08,0.0
20148830,마담 프루스트의 비밀정원,106.0,3,1,실뱅 쇼메,귀욤 고익스,찬란,162770,07,0.0
20140164,분신사바-저주의 시작,93.0,3,3,안병기,궈징페이,(유)조이앤컨텐츠그룹,1380,09,0.0
20148210,빨간머리 앤 : 네버엔딩스토리,87.0,3,12,다카하타 이사오,이지영,와이드 릴리즈(주),6181,04,0.0
20148748,그녀,125.0,2,1,스파이크 존즈,호아킨 피닉스,주식회사 더쿱,369913,05,0.0
20138221,산타바바라,98.0,2,7,조성규,이상윤,(주)나이너스엔터테인먼트,16626,07,0.0
20131248,드래곤 길들이기 2,101.0,2,12,딘 데블로이스,제이 바루첼,(주)씨제이이엔엠,3000115,07,0.0
20141001,거인,108.0,1,1,김태용,최우식,필라멘트픽쳐스,24077,11,0.0
20129370,명량,128.0,1,2,김한민,최민식,(주)씨제이이엔엠,17615686,07,0.0
20136321,셔틀콕,100.0,1,7,이유빈,이주승,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),4654,04,0.0
20134586,도희야,119.0,1,1,정주리,배두나,CGV아트하우스,106781,05,1.0
20147727,그랜드 부다페스트 호텔,99.0,3,3,웨스 앤더슨,랄프 파인즈,(주)피터팬픽쳐스,832687,03,0.0
20136812,더 울프 오브 월스트리트,179.0,2,11,마틴 스코세이지,레오나르도 디카프리오,주식회사 우리네트웍스,588040,01,1.0
20147527,그날 본 꽃의 이름을 우리는 아직 모른다,99.0,3,12,나가이 타츠유키,이리노 미유,(주)박수엔터테인먼트,39709,02,0.0
20139463,시선,88.0,1,1,이장호,오광록,(주)나이너스엔터테인먼트,12950,04,0.0
20149388,사막에서 연어낚시,107.0,3,1,라세 할스트롬,이완 맥그리거,(주)나이너스엔터테인먼트,19641,10,0.0
20143901,"파리오페라 발레의 별, 아녜스",96.0,3,10,마를렌느 이오네스코,아녜스 르테스튀,판씨네마(주),1585,12,0.0
20139164,표적,98.0,1,2,창,류승룡,(주)씨제이이엔엠,2841884,04,0.0
20139401,찌라시: 위험한 소문,121.0,1,11,김광식,김강우,(주)씨제이이엔엠,1221427,02,0.0
20147678,어거스트: 가족의 초상,120.0,2,1,존 웰스,메릴 스트립,주식회사 우리네트웍스,72377,04,0.0
20135142,피부색깔=꿀색,74.0,1,12,융 헤닌,융 헤닌,(주)미루픽처스,6664,05,0.0
20147970,그레이트 뷰티,140.0,3,1,파올로 소렌티노,토니 세르빌로,(주)영화사 진진,43565,06,1.0
20141111,"님아, 그 강을 건너지 마오",85.0,1,10,진모영,조병만,CGV아트하우스,4802602,11,0.0
20148129,더 바디,111.0,3,3,오리올 파울로,벨렌 루에다,(주)싸이더스,66779,05,0.0
20147301,굿모닝 맨하탄,133.0,3,5,가우리 신드,스리데비,(주)인벤트스톤,31655,02,0.0
20143081,그 사람 그 사랑 그 세상,82.0,1,10,권혁만,강석우,THE 픽쳐스,42397,11,0.0
20129787,방황하는 칼날,122.0,1,11,이정호,이진성,(주)씨제이이엔엠,989906,04,1.0
20134105,나이팅게일,100.0,3,1,필립 뮬,이보전,㈜영화사 백두대간,1128,09,0.0
20132800,10분,92.0,1,1,이용승,백종환,롯데쇼핑㈜롯데엔터테인먼트,3428,04,0.0
20141808,백발마녀전: 명월천국,103.0,3,7,장지량,황효명,(주)누리픽쳐스,3187,10,0.0
20140196,프랭크,95.0,3,5,레니 에이브러햄슨,마이클 패스벤더,(주)영화사 진진,53524,09,0.0
20136298,행복한 사전,132.0,3,1,이시이 유야,마츠다 류헤이,씨네그루(주)다우기술,15526,02,0.0
20149523,극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,67.0,3,12,안도 마사히로,이토 카나에,(주)머스트씨무비,2329,07,0.0
20148976,호비와 쿠우의 어드벤처 : 고래의 노래,60.0,3,12,히라바야시 이사무,미나미 오미,(주)머스트씨무비,17503,06,0.0
20148603,쇼트피스,68.0,3,12,오토모 가츠히로,하야미 사오리,(주)도키엔터테인먼트,2077,04,0.0
20134070,어네스트와 셀레스틴,79.0,3,12,뱅상 파타,램버트 윌슨,씨너스엔터테인먼트(주),49823,02,0.0
20137542,논픽션 다이어리,93.0,1,10,정윤석,고병천,(주)영화사 진진,6393,07,0.0
20137048,국제시장,126.0,1,1,윤제균,황정민,(주)씨제이이엔엠,14263980,12,0.0
20136807,특수경찰: 스페셜 ID,91.0,3,2,곽요량,견자단,(주)팝엔터테인먼트,7236,01,0.0
20123662,만신,104.0,1,10,박찬경,김새론,(주)엣나인필름,36602,03,0.0
20147432,야간비행,133.0,1,1,이송희일,곽시양,(주)엣나인필름,9272,08,1.0
20141609,현기증,93.0,1,1,이돈구,김영애,메가박스중앙(주)플러스엠,11798,11,1.0
20147805,런치박스,104.0,3,7,리테쉬 바트라,이르판 칸,(주)팝엔터테인먼트,14771,04,0.0
